DATE,NASDAQCOM
02/27/1976,90.26
03/01/1976,90.25
03/02/1976,90.54
03/03/1976,90.17
03/04/1976,89.65
03/05/1976,89.47
03/08/1976,89.97
03/09/1976,89.98
03/10/1976,90.2
03/11/1976,91.21
03/12/1976,90.99
03/15/1976,89.72
03/16/1976,89.86
03/17/1976,90.11
03/18/1976,89.55
03/19/1976,89.54
03/22/1976,89.69
03/23/1976,90.36
03/24/1976,90.93
03/25/1976,90.67
03/26/1976,90.89
03/29/1976,90.69
03/30/1976,90.49
03/31/1976,90.62
04/01/1976,90.44
04/02/1976,90.63
04/05/1976,91.43
04/06/1976,91.55
04/07/1976,90.8
04/08/1976,90.04
04/09/1976,88.89
04/12/1976,88.6
04/13/1976,88.66
04/14/1976,88.75
04/15/1976,89.17
04/16/1976,.
04/19/1976,89.59
04/20/1976,90.61
04/21/1976,90.77
04/22/1976,90.96
04/23/1976,90.6
04/26/1976,90.57
04/27/1976,89.98
04/28/1976,90.3
04/29/1976,90.55
04/30/1976,90.08
05/03/1976,89.05
05/04/1976,89.24
05/05/1976,89.24
05/06/1976,89.42
05/07/1976,90.02
05/10/1976,90.55
05/11/1976,90.59
05/12/1976,90.64
05/13/1976,90.22
05/14/1976,89.78
05/17/1976,89.49
05/18/1976,89.53
05/19/1976,89.25
05/20/1976,89.53
05/21/1976,89.39
05/24/1976,88.15
05/25/1976,87.81
05/26/1976,88.1
05/27/1976,87.78
05/28/1976,88.04
05/31/1976,.
06/01/1976,87.81
06/02/1976,88.16
06/03/1976,88.26
06/04/1976,87.75
06/07/1976,87.22
06/08/1976,87.12
06/09/1976,86.95
06/10/1976,87.31
06/11/1976,87.71
06/14/1976,88.4
06/15/1976,88.45
06/16/1976,88.93
06/17/1976,89.72
06/18/1976,90.05
06/21/1976,90.15
06/22/1976,89.54
06/23/1976,89.19
06/24/1976,89.8
06/25/1976,90.05
06/28/1976,89.87
06/29/1976,90.11
06/30/1976,90.32
07/01/1976,90.28
07/02/1976,90.88
07/05/1976,.
07/06/1976,90.62
07/07/1976,90.6
07/08/1976,90.79
07/09/1976,91.48
07/12/1976,91.94
07/13/1976,91.97
07/14/1976,92.44
07/15/1976,92.52
07/16/1976,92.4
07/19/1976,92.08
07/20/1976,91.68
07/21/1976,91.53
07/22/1976,91.66
07/23/1976,91.6
07/26/1976,91.48
07/27/1976,91.3
07/28/1976,91.01
07/29/1976,90.85
07/30/1976,91.29
08/02/1976,91.27
08/03/1976,92.01
08/04/1976,91.87
08/05/1976,91.48
08/06/1976,91.64
08/09/1976,91.33
08/10/1976,91.89
08/11/1976,91.81
08/12/1976,91.89
08/13/1976,91.81
08/16/1976,91.77
08/17/1976,92.01
08/18/1976,91.85
08/19/1976,90.74
08/20/1976,90.19
08/23/1976,89.6
08/24/1976,89.13
08/25/1976,89.55
08/26/1976,89.2
08/27/1976,89.14
08/30/1976,89.28
08/31/1976,89.7
09/01/1976,90.59
09/02/1976,90.68
09/03/1976,91.02
09/06/1976,.
09/07/1976,91.21
09/08/1976,91.26
09/09/1976,90.86
09/10/1976,91.19
09/13/1976,90.96
09/14/1976,90.53
09/15/1976,90.63
09/16/1976,91.04
09/17/1976,91.61
09/20/1976,91.89
09/21/1976,92.42
09/22/1976,92.44
09/23/1976,92.27
09/24/1976,92.31
09/27/1976,92.44
09/28/1976,91.64
09/29/1976,91.27
09/30/1976,91.26
10/01/1976,90.44
10/04/1976,90.46
10/05/1976,89.75
10/06/1976,89.07
10/07/1976,89.63
10/08/1976,89.38
10/11/1976,89.02
10/12/1976,88.76
10/13/1976,89.3
10/14/1976,88.73
10/15/1976,89.06
10/18/1976,89.46
10/19/1976,89.45
10/20/1976,89.63
10/21/1976,89.49
10/22/1976,89.26
10/25/1976,89.37
10/26/1976,89.42
10/27/1976,89.62
10/28/1976,89.85
10/29/1976,90.35
11/01/1976,90.39
11/02/1976,.
11/03/1976,89.38
11/04/1976,90.06
11/05/1976,89.47
11/08/1976,88.74
11/09/1976,88.08
11/10/1976,87.82
11/11/1976,88.15
11/12/1976,88.1
11/15/1976,88.13
11/16/1976,88.52
11/17/1976,89.01
11/18/1976,89.81
11/19/1976,89.97
11/22/1976,90.47
11/23/1976,90.22
11/24/1976,90.69
11/25/1976,.
11/26/1976,91.42
11/29/1976,91.08
11/30/1976,91.12
12/01/1976,91.83
12/02/1976,91.84
12/03/1976,92.31
12/06/1976,92.63
12/07/1976,93.01
12/08/1976,93.37
12/09/1976,94.1
12/10/1976,94.62
12/13/1976,94.62
12/14/1976,94.65
12/15/1976,94.92
12/16/1976,94.93
12/17/1976,94.64
12/20/1976,94.47
12/21/1976,94.68
12/22/1976,95.18
12/23/1976,95.22
12/24/1976,.
12/27/1976,95.68
12/28/1976,96.22
12/29/1976,96.29
12/30/1976,97.05
12/31/1976,97.88
01/01/1977,97.69
01/04/1977,97.22
01/05/1977,96.89
01/06/1977,97.29
01/07/1977,97.53
01/10/1977,97.31
01/11/1977,96.41
01/12/1977,96.02
01/13/1977,96.84
01/14/1977,97.2
01/17/1977,97.14
01/18/1977,97.13
01/19/1977,97.55
01/20/1977,97.08
01/21/1977,97.32
01/24/1977,97.37
01/25/1977,97.06
01/26/1977,96.51
01/27/1977,96.04
01/28/1977,95.72
01/31/1977,95.54
02/01/1977,96.3
02/02/1977,96.46
02/03/1977,96.33
02/04/1977,96.74
02/07/1977,96.61
02/08/1977,96.59
02/09/1977,95.99
02/10/1977,96.29
02/11/1977,96.09
02/14/1977,96.13
02/15/1977,96.41
02/16/1977,96.62
02/17/1977,96.56
02/18/1977,96.38
02/21/1977,.
02/22/1977,96.14
02/23/1977,95.76
02/24/1977,94.84
02/25/1977,94.9
02/28/1977,94.57
03/01/1977,95.14
03/02/1977,95.19
03/03/1977,95.53
03/04/1977,96.07
03/07/1977,96.17
03/08/1977,96.23
03/09/1977,95.75
03/10/1977,95.94
03/11/1977,96.07
03/14/1977,96.19
03/15/1977,96.39
03/16/1977,96.58
03/17/1977,96.42
03/18/1977,96.44
03/21/1977,96.26
03/22/1977,96.05
03/23/1977,95.76
03/24/1977,95.54
03/25/1977,95.28
03/28/1977,94.85
03/29/1977,94.92
03/30/1977,94.23
03/31/1977,94.13
04/01/1977,94.54
04/04/1977,93.9
04/05/1977,93.66
04/06/1977,93.89
04/07/1977,94.03
04/08/1977,.
04/11/1977,94.37
04/12/1977,95.06
04/13/1977,95.1
04/14/1977,96
04/15/1977,96.26
04/18/1977,96.17
04/19/1977,96.1
04/20/1977,96.36
04/21/1977,95.82
04/22/1977,95.12
04/25/1977,94.26
04/26/1977,94.12
04/27/1977,94.79
04/28/1977,95.06
04/29/1977,95.48
05/02/1977,95.83
05/03/1977,96.21
05/04/1977,96.63
05/05/1977,96.89
05/06/1977,96.9
05/09/1977,96.76
05/10/1977,97.16
05/11/1977,96.92
05/12/1977,96.96
05/13/1977,97.41
05/16/1977,97.79
05/17/1977,97.9
05/18/1977,98.47
05/19/1977,98.36
05/20/1977,98
05/23/1977,97.15
05/24/1977,96.66
05/25/1977,96.18
05/26/1977,96.17
05/27/1977,95.9
05/30/1977,.
05/31/1977,95.59
06/01/1977,95.86
06/02/1977,95.8
06/03/1977,96.19
06/06/1977,96.11
06/07/1977,96.17
06/08/1977,96.59
06/09/1977,96.63
06/10/1977,97.07
06/13/1977,97.28
06/14/1977,97.7
06/15/1977,97.67
06/16/1977,98.22
06/17/1977,98.61
06/20/1977,98.72
06/21/1977,98.83
06/22/1977,98.78
06/23/1977,99.17
06/24/1977,99.66
06/27/1977,99.63
06/28/1977,99.28
06/29/1977,99.34
06/30/1977,99.73
07/01/1977,99.9
07/04/1977,.
07/05/1977,100.12
07/06/1977,99.96
07/07/1977,100.28
07/08/1977,100.81
07/11/1977,100.85
07/12/1977,100.75
07/13/1977,100.93
07/14/1977,.
07/15/1977,101.41
07/18/1977,102.01
07/19/1977,102.38
07/20/1977,102.43
07/21/1977,102.7
07/22/1977,103.11
07/25/1977,103.01
07/26/1977,102.4
07/27/1977,101.25
07/28/1977,100.68
07/29/1977,100.65
08/01/1977,100.76
08/02/1977,100.4
08/03/1977,100.02
08/04/1977,100.39
08/05/1977,100.86
08/08/1977,100.55
08/09/1977,100.52
08/10/1977,100.81
08/11/1977,100.94
08/12/1977,100.76
08/15/1977,100.89
08/16/1977,100.65
08/17/1977,100.72
08/18/1977,100.86
08/19/1977,100.85
08/22/1977,101.05
08/23/1977,100.94
08/24/1977,100.75
08/25/1977,100.14
08/26/1977,99.89
08/29/1977,100.37
08/30/1977,100.11
08/31/1977,100.1
09/01/1977,100.4
09/02/1977,100.83
09/05/1977,.
09/06/1977,100.78
09/07/1977,101.16
09/08/1977,101.28
09/09/1977,100.91
09/12/1977,100.6
09/13/1977,100.46
09/14/1977,100.61
09/15/1977,100.97
09/16/1977,100.74
09/19/1977,100.35
09/20/1977,100.23
09/21/1977,99.76
09/22/1977,99.47
09/23/1977,99.57
09/26/1977,99.74
09/27/1977,99.74
09/28/1977,99.96
09/29/1977,100.27
09/30/1977,100.85
10/01/1977,101.16
10/04/1977,100.81
10/05/1977,100.82
10/06/1977,101.31
10/07/1977,101.62
10/10/1977,101.69
10/11/1977,101.23
10/12/1977,99.83
10/13/1977,99.03
10/14/1977,99.05
10/17/1977,99.14
10/18/1977,99.25
10/19/1977,98.45
10/20/1977,98.6
10/21/1977,98.54
10/24/1977,97.89
10/25/1977,96.83
10/26/1977,96.86
10/27/1977,97.07
10/28/1977,97.49
10/31/1977,97.52
11/01/1977,96.74
11/02/1977,96.51
11/03/1977,96.49
11/04/1977,97.21
11/07/1977,97.85
11/08/1977,98.21
11/09/1977,98.7
11/10/1977,99.98
11/11/1977,100.94
11/14/1977,100.98
11/15/1977,101.52
11/16/1977,101.56
11/17/1977,101.86
11/18/1977,102.22
11/21/1977,102.35
11/22/1977,102.93
11/23/1977,103.74
11/24/1977,.
11/25/1977,104.33
11/28/1977,104.06
11/29/1977,103.2
11/30/1977,103.15
12/01/1977,103.68
12/02/1977,104.1
12/05/1977,104.15
12/06/1977,102.97
12/07/1977,102.85
12/08/1977,103.06
12/09/1977,103.57
12/12/1977,103.89
12/13/1977,104.1
12/14/1977,103.96
12/15/1977,103.89
12/16/1977,104.05
12/19/1977,103.3
12/20/1977,102.5
12/21/1977,103.03
12/22/1977,103.41
12/23/1977,103.94
12/26/1977,.
12/27/1977,103.96
12/28/1977,104.04
12/29/1977,104.42
12/30/1977,105.05
01/01/1978,.
01/03/1978,104
01/04/1978,103.66
01/05/1978,103.21
01/06/1978,101.66
01/09/1978,100.2
01/10/1978,99.58
01/11/1978,99.09
01/12/1978,99.54
01/13/1978,99.77
01/16/1978,99.36
01/17/1978,99.98
01/18/1978,100.42
01/19/1978,100.58
01/20/1978,100.63
01/23/1978,100.34
01/24/1978,100.54
01/25/1978,100.87
01/26/1978,100.53
01/27/1978,100.62
01/30/1978,100.97
01/31/1978,100.84
02/01/1978,101.54
02/02/1978,101.94
02/03/1978,102.22
02/06/1978,102.27
02/07/1978,102.75
02/08/1978,103.18
02/09/1978,103.2
02/10/1978,103.58
02/13/1978,103.34
02/14/1978,102.78
02/15/1978,102.56
02/16/1978,102.17
02/17/1978,102.25
02/20/1978,.
02/21/1978,101.99
02/22/1978,102.13
02/23/1978,102.16
02/24/1978,102.7
02/27/1978,102.22
02/28/1978,101.47
03/01/1978,101.47
03/02/1978,101.71
03/03/1978,101.95
03/06/1978,101.74
03/07/1978,102.02
03/08/1978,102.41
03/09/1978,102.82
03/10/1978,103.42
03/13/1978,103.53
03/14/1978,103.66
03/15/1978,103.8
03/16/1978,104.38
03/17/1978,104.94
03/20/1978,105.36
03/21/1978,105.02
03/22/1978,105.16
03/23/1978,105.39
03/24/1978,.
03/27/1978,105.3
03/28/1978,105.68
03/29/1978,106.08
03/30/1978,106.18
03/31/1978,106.2
04/01/1978,105.89
04/04/1978,106.2
04/05/1978,106.95
04/06/1978,107.47
04/07/1978,108.23
04/10/1978,108.53
04/11/1978,108.44
04/12/1978,108.87
04/13/1978,109.99
04/14/1978,111.29
04/17/1978,111.91
04/18/1978,111.43
04/19/1978,111.64
04/20/1978,112.86
04/21/1978,113.32
04/24/1978,113.6
04/25/1978,114.28
04/26/1978,114.7
04/27/1978,114.59
04/28/1978,115.18
05/01/1978,115.96
05/02/1978,116.12
05/03/1978,116.21
05/04/1978,116.48
05/05/1978,117.27
05/08/1978,117.14
05/09/1978,117.05
05/10/1978,117.55
05/11/1978,118.25
05/12/1978,119.4
05/15/1978,119.8
05/16/1978,120.78
05/17/1978,121.84
05/18/1978,121.66
05/19/1978,121.57
05/22/1978,121.93
05/23/1978,120.97
05/24/1978,119.8
05/25/1978,119.82
05/26/1978,119.86
05/29/1978,.
05/30/1978,120
05/31/1978,120.24
06/01/1978,120.34
06/02/1978,121.03
06/05/1978,122.1
06/06/1978,122.85
06/07/1978,123.1
06/08/1978,123.99
06/09/1978,124.41
06/12/1978,124.29
06/13/1978,124.24
06/14/1978,124.51
06/15/1978,124.19
06/16/1978,123.69
06/19/1978,122.92
06/20/1978,122.03
06/21/1978,120.63
06/22/1978,120.68
06/23/1978,120.74
06/26/1978,119.54
06/27/1978,119.18
06/28/1978,119.52
06/29/1978,119.98
06/30/1978,120.3
07/01/1978,120.15
07/04/1978,.
07/05/1978,119.22
07/06/1978,118.82
07/07/1978,119.16
07/10/1978,119.38
07/11/1978,119.83
07/12/1978,120.28
07/13/1978,120.43
07/14/1978,121.58
07/17/1978,122.36
07/18/1978,122.09
07/19/1978,122.8
07/20/1978,123.75
07/21/1978,123.6
07/24/1978,123.59
07/25/1978,123.79
07/26/1978,124.48
07/27/1978,125.13
07/28/1978,125.62
07/31/1978,126.32
08/01/1978,126.81
08/02/1978,128.16
08/03/1978,129.02
08/04/1978,129.71
08/07/1978,130.21
08/08/1978,130.49
08/09/1978,131.64
08/10/1978,131.58
08/11/1978,132
08/14/1978,132.11
08/15/1978,131.95
08/16/1978,132.77
08/17/1978,134.14
08/18/1978,134.71
08/21/1978,133.77
08/22/1978,133.87
08/23/1978,134.73
08/24/1978,135.28
08/25/1978,135.84
08/28/1978,135.24
08/29/1978,134.63
08/30/1978,134.75
08/31/1978,135.01
09/01/1978,135.35
09/04/1978,.
09/05/1978,135.46
09/06/1978,136.48
09/07/1978,137.09
09/08/1978,138.36
09/11/1978,138.95
09/12/1978,139.24
09/13/1978,139.25
09/14/1978,138.34
09/15/1978,137.36
09/18/1978,135.65
09/19/1978,134.06
09/20/1978,132.66
09/21/1978,132.1
09/22/1978,132.3
09/25/1978,132.11
09/26/1978,132.92
09/27/1978,132.01
09/28/1978,132.11
09/29/1978,132.89
10/01/1978,133.3
10/03/1978,133.11
10/04/1978,133.1
10/05/1978,133.54
10/06/1978,134
10/09/1978,134.64
10/10/1978,134.93
10/11/1978,135.27
10/12/1978,135.57
10/13/1978,135.58
10/16/1978,133.94
10/17/1978,130.96
10/18/1978,128.92
10/19/1978,127.22
10/20/1978,123.82
10/23/1978,121.94
10/24/1978,121.14
10/25/1978,121.16
10/26/1978,118
10/27/1978,115.25
10/30/1978,112.4
10/31/1978,111.12
11/01/1978,114.65
11/02/1978,114.63
11/03/1978,115.49
11/06/1978,115.08
11/07/1978,112.83
11/08/1978,112.99
11/09/1978,113.88
11/10/1978,114.84
11/13/1978,113
11/14/1978,110.88
11/15/1978,111.44
11/16/1978,112.21
11/17/1978,113.69
11/20/1978,114.51
11/21/1978,114.56
11/22/1978,115.37
11/23/1978,.
11/24/1978,116.17
11/27/1978,115.97
11/28/1978,115.6
11/29/1978,114.09
11/30/1978,114.69
12/01/1978,116.19
12/04/1978,116.57
12/05/1978,117.67
12/06/1978,118.45
12/07/1978,118.55
12/08/1978,118.77
12/11/1978,119.15
12/12/1978,118.5
12/13/1978,118.13
12/14/1978,118.15
12/15/1978,117.41
12/18/1978,114.33
12/19/1978,114.73
12/20/1978,115.3
12/21/1978,115.85
12/22/1978,116.93
12/25/1978,.
12/26/1978,117.68
12/27/1978,117.33
12/28/1978,117.3
12/29/1978,117.98
01/01/1979,.
01/02/1979,117.84
01/03/1979,119.11
01/04/1979,120.66
01/05/1979,122.05
01/08/1979,121.92
01/09/1979,122.66
01/10/1979,122.28
01/11/1979,122.76
01/12/1979,123.74
01/15/1979,124.47
01/16/1979,123.74
01/17/1979,123.59
01/18/1979,124.31
01/19/1979,124.65
01/22/1979,124.66
01/23/1979,125.46
01/24/1979,125.34
01/25/1979,126.42
01/26/1979,127.04
01/29/1979,126.77
01/30/1979,126.51
01/31/1979,125.82
02/01/1979,125.76
02/02/1979,125.82
02/05/1979,124.34
02/06/1979,124.31
02/07/1979,122.8
02/08/1979,123.41
02/09/1979,123.76
02/12/1979,124.05
02/13/1979,124.89
02/14/1979,124.61
02/15/1979,124.93
02/16/1979,125.57
02/19/1979,.
02/20/1979,125.83
02/21/1979,125.76
02/22/1979,125.45
02/23/1979,125.04
02/26/1979,124.9
02/27/1979,122.64
02/28/1979,122.56
03/01/1979,123.33
03/02/1979,123.67
03/05/1979,124.72
03/06/1979,124.43
03/07/1979,125.61
03/08/1979,127.05
03/09/1979,127.25
03/12/1979,127.19
03/13/1979,127.69
03/14/1979,127.59
03/15/1979,127.85
03/16/1979,128.55
03/19/1979,129.14
03/20/1979,128.79
03/21/1979,129.44
03/22/1979,130.08
03/23/1979,130.58
03/26/1979,130.11
03/27/1979,130.78
03/28/1979,130.87
03/29/1979,131.29
03/30/1979,131.76
04/01/1979,131.36
04/03/1979,132.33
04/04/1979,132.75
04/05/1979,133.37
04/06/1979,133.75
04/09/1979,133.74
04/10/1979,134.22
04/11/1979,133.57
04/12/1979,133.54
04/13/1979,.
04/16/1979,132.48
04/17/1979,132.26
04/18/1979,132.91
04/19/1979,133.18
04/20/1979,133.67
04/23/1979,133.87
04/24/1979,134.29
04/25/1979,134.78
04/26/1979,134.65
04/27/1979,134.37
04/30/1979,133.82
05/01/1979,133.79
05/02/1979,133.99
05/03/1979,134.2
05/04/1979,133.72
05/07/1979,130.6
05/08/1979,129.6
05/09/1979,130.34
05/10/1979,129.71
05/11/1979,129.69
05/14/1979,128.99
05/15/1979,129.01
05/16/1979,129.35
05/17/1979,130.44
05/18/1979,131.01
05/21/1979,131.16
05/22/1979,131.9
05/23/1979,132.12
05/24/1979,132.1
05/25/1979,132.68
05/28/1979,.
05/29/1979,132.46
05/30/1979,131.39
05/31/1979,131.42
06/01/1979,131.76
06/04/1979,131.95
06/05/1979,133.02
06/06/1979,133.62
06/07/1979,134.55
06/08/1979,134.96
06/11/1979,135.04
06/12/1979,135.92
06/13/1979,136.01
06/14/1979,136.02
06/15/1979,136.25
06/18/1979,135.85
06/19/1979,136.05
06/20/1979,136.45
06/21/1979,136.71
06/22/1979,137.24
06/25/1979,136.89
06/26/1979,136.53
06/27/1979,137.4
06/28/1979,138.08
06/29/1979,138.13
07/01/1979,137.03
07/03/1979,137.03
07/04/1979,.
07/05/1979,137.79
07/06/1979,138.64
07/09/1979,139.15
07/10/1979,138.97
07/11/1979,138.85
07/12/1979,138.68
07/13/1979,138.52
07/16/1979,138.89
07/17/1979,137.86
07/18/1979,137.26
07/19/1979,137.57
07/20/1979,137.98
07/23/1979,137.57
07/24/1979,138.02
07/25/1979,138.97
07/26/1979,139.52
07/27/1979,140.02
07/30/1979,140.54
07/31/1979,141.33
08/01/1979,141.9
08/02/1979,142.54
08/03/1979,142.63
08/06/1979,142.41
08/07/1979,143.3
08/08/1979,144.06
08/09/1979,144.27
08/10/1979,145.07
08/13/1979,146.07
08/14/1979,146.3
08/15/1979,147.14
08/16/1979,147.44
08/17/1979,147.84
08/20/1979,147.95
08/21/1979,147.99
08/22/1979,148.74
08/23/1979,149.13
08/24/1979,149.4
08/27/1979,149.51
08/28/1979,149.54
08/29/1979,150.04
08/30/1979,150.06
08/31/1979,150.44
09/03/1979,.
09/04/1979,148.49
09/05/1979,146.03
09/06/1979,146.87
09/07/1979,148.07
09/10/1979,148.91
09/11/1979,148.39
09/12/1979,148.66
09/13/1979,149.33
09/14/1979,150.56
09/17/1979,150.46
09/18/1979,149.19
09/19/1979,149.44
09/20/1979,150.2
09/21/1979,150.65
09/24/1979,150.12
09/25/1979,149.27
09/26/1979,149.88
09/27/1979,150.37
09/28/1979,149.98
10/01/1979,149.59
10/02/1979,150.01
10/03/1979,150.51
10/04/1979,151.42
10/05/1979,152.29
10/08/1979,150.98
10/09/1979,145.2
10/10/1979,139.31
10/11/1979,140.09
10/12/1979,140.71
10/15/1979,138.39
10/16/1979,138.34
10/17/1979,139.04
10/18/1979,139.46
10/19/1979,136.59
10/22/1979,133.16
10/23/1979,132.61
10/24/1979,133.02
10/25/1979,132.72
10/26/1979,133.75
10/29/1979,133.91
10/30/1979,135.48
10/31/1979,135.53
11/01/1979,136.42
11/02/1979,136.88
11/05/1979,136.11
11/06/1979,135.66
11/07/1979,134.14
11/08/1979,134.77
11/09/1979,135.86
11/12/1979,137.05
11/13/1979,137.14
11/14/1979,137.76
11/15/1979,138.92
11/16/1979,139.07
11/19/1979,139.98
11/20/1979,139.5
11/21/1979,138.88
11/22/1979,.
11/23/1979,139.85
11/26/1979,141.95
11/27/1979,142.55
11/28/1979,143.53
11/29/1979,144.16
11/30/1979,144.26
12/01/1979,143.86
12/04/1979,144.8
12/05/1979,145.92
12/06/1979,147.04
12/07/1979,147.49
12/10/1979,147.97
12/11/1979,147.83
12/12/1979,148.51
12/13/1979,148.97
12/14/1979,150.03
12/17/1979,150.56
12/18/1979,149.72
12/19/1979,149.65
12/20/1979,150.27
12/21/1979,150.17
12/24/1979,149.97
12/25/1979,.
12/26/1979,150.01
12/27/1979,150.23
12/28/1979,150.83
12/31/1979,151.14
01/01/1980,.
01/02/1980,148.17
01/03/1980,145.97
01/04/1980,148.02
01/07/1980,148.62
01/08/1980,150.68
01/09/1980,151.6
01/10/1980,153.12
01/11/1980,153.87
01/14/1980,154.4
01/15/1980,154.96
01/16/1980,155.99
01/17/1980,155.81
01/18/1980,156.14
01/21/1980,157.35
01/22/1980,156.92
01/23/1980,158.5
01/24/1980,159.24
01/25/1980,159.7
01/28/1980,160.7
01/29/1980,160.29
01/30/1980,161.3
01/31/1980,161.75
02/01/1980,162.3
02/04/1980,162.02
02/05/1980,162.2
02/06/1980,162.99
02/07/1980,163.77
02/08/1980,165.25
02/11/1980,164.46
02/12/1980,164.57
02/13/1980,164.98
02/14/1980,163.54
02/15/1980,162.56
02/18/1980,.
02/19/1980,161.06
02/20/1980,162.1
02/21/1980,161.31
02/22/1980,160.08
02/25/1980,157.97
02/26/1980,158.5
02/27/1980,157.73
02/28/1980,157.46
02/29/1980,158.03
03/03/1980,156.87
03/04/1980,155.39
03/05/1980,152.94
03/06/1980,148.64
03/07/1980,146.19
03/10/1980,143.75
03/11/1980,144.56
03/12/1980,144.63
03/13/1980,144.98
03/14/1980,144.44
03/17/1980,139.7
03/18/1980,138.92
03/19/1980,139.97
03/20/1980,139.64
03/21/1980,138.8
03/24/1980,134.61
03/25/1980,132.52
03/26/1980,132.22
03/27/1980,124.09
03/28/1980,129.25
03/31/1980,131
04/01/1980,133.14
04/02/1980,135.8
04/03/1980,136.01
04/04/1980,.
04/07/1980,133.4
04/08/1980,134.37
04/09/1980,136.04
04/10/1980,137.28
04/11/1980,137.75
04/14/1980,136.67
04/15/1980,136.39
04/16/1980,135.76
04/17/1980,134.55
04/18/1980,134.66
04/21/1980,133.08
04/22/1980,135.71
04/23/1980,136.92
04/24/1980,138.69
04/25/1980,137.92
04/28/1980,138.54
04/29/1980,139.35
04/30/1980,139.99
05/01/1980,139.68
05/02/1980,140.25
05/05/1980,141.04
05/06/1980,142.23
05/07/1980,143.58
05/08/1980,143.26
05/09/1980,143.06
05/12/1980,142.96
05/13/1980,144.1
05/14/1980,145.66
05/15/1980,146.62
05/16/1980,147.24
05/19/1980,147.24
05/20/1980,146.93
05/21/1980,146.75
05/22/1980,147.96
05/23/1980,149.48
05/26/1980,.
05/27/1980,150.1
05/28/1980,150.7
05/29/1980,150.09
05/30/1980,150.45
06/02/1980,150.17
06/03/1980,149.92
06/04/1980,151.21
06/05/1980,152.21
06/06/1980,152.68
06/09/1980,153
06/10/1980,154.15
06/11/1980,155.22
06/12/1980,155.31
06/13/1980,156.59
06/16/1980,156.79
06/17/1980,156.98
06/18/1980,157.19
06/19/1980,156.73
06/20/1980,156.51
06/23/1980,156.99
06/24/1980,157.66
06/25/1980,158.74
06/26/1980,159
06/27/1980,159.18
06/30/1980,157.78
07/01/1980,158.17
07/02/1980,159.18
07/03/1980,160.87
07/04/1980,.
07/07/1980,163.63
07/08/1980,163.58
07/09/1980,164.09
07/10/1980,163.84
07/11/1980,164.82
07/14/1980,166.52
07/15/1980,167.05
07/16/1980,167.1
07/17/1980,168.67
07/18/1980,169.99
07/21/1980,170.48
07/22/1980,169.79
07/23/1980,169.82
07/24/1980,169.92
07/25/1980,169.63
07/28/1980,170.02
07/29/1980,171.06
07/30/1980,172.33
07/31/1980,171.81
08/01/1980,172.49
08/04/1980,171.89
08/05/1980,172.52
08/06/1980,173.45
08/07/1980,175.24
08/08/1980,175.88
08/11/1980,177.11
08/12/1980,176.62
08/13/1980,177.02
08/14/1980,178.76
08/15/1980,179.89
08/18/1980,177.24
08/19/1980,176.28
08/20/1980,177.68
08/21/1980,179.91
08/22/1980,181.7
08/25/1980,181.58
08/26/1980,182.39
08/27/1980,182.15
08/28/1980,180.99
08/29/1980,181.52
09/01/1980,.
09/02/1980,182.34
09/03/1980,184.53
09/04/1980,185.05
09/05/1980,185.61
09/08/1980,184.45
09/09/1980,184.84
09/10/1980,186.31
09/11/1980,188.16
09/12/1980,189.58
09/15/1980,189.59
09/16/1980,191.31
09/17/1980,193.95
09/18/1980,193.61
09/19/1980,195.33
09/22/1980,195.94
09/23/1980,195.05
09/24/1980,195.18
09/25/1980,194.05
09/26/1980,190.77
09/29/1980,185.79
09/30/1980,187.76
10/01/1980,189.62
10/02/1980,190.81
10/03/1980,193.43
10/06/1980,196.01
10/07/1980,196.17
10/08/1980,197.18
10/09/1980,197.53
10/10/1980,197.79
10/13/1980,198.87
10/14/1980,199.02
10/15/1980,199.43
10/16/1980,197.95
10/17/1980,197.24
10/20/1980,197.15
10/21/1980,196.46
10/22/1980,197.9
10/23/1980,195.81
10/24/1980,196.17
10/27/1980,194.35
10/28/1980,193.76
10/29/1980,194.49
10/30/1980,192.51
10/31/1980,192.78
11/03/1980,193.15
11/04/1980,.
11/05/1980,196.03
11/06/1980,193.96
11/07/1980,193.51
11/10/1980,193.1
11/11/1980,195.02
11/12/1980,197.78
11/13/1980,200.25
11/14/1980,201.76
11/17/1980,201.59
11/18/1980,203.76
11/19/1980,205.02
11/20/1980,206.5
11/21/1980,206.07
11/24/1980,204.22
11/25/1980,205.41
11/26/1980,207.06
11/27/1980,.
11/28/1980,208.15
12/01/1980,204.91
12/02/1980,203.71
12/03/1980,204.9
12/04/1980,206.19
12/05/1980,203.02
12/08/1980,195.87
12/09/1980,195.07
12/10/1980,193.58
12/11/1980,188.75
12/12/1980,191.22
12/15/1980,194.02
12/16/1980,191.88
12/17/1980,194.02
12/18/1980,196.01
12/19/1980,197.91
12/22/1980,199.79
12/23/1980,199.86
12/24/1980,200.14
12/25/1980,.
12/26/1980,201.28
12/29/1980,199.84
12/30/1980,200.46
12/31/1980,202.34
01/01/1981,.
01/02/1981,203.55
01/05/1981,204.17
01/06/1981,204.07
01/07/1981,197.35
01/08/1981,195.89
01/09/1981,197.66
01/12/1981,198.44
01/13/1981,198.05
01/14/1981,199.08
01/15/1981,199.85
01/16/1981,197.66
01/19/1981,201.58
01/20/1981,198.72
01/21/1981,198.09
01/22/1981,197.12
01/23/1981,197.52
